Receptor,Smiles,Ligand_ID,Action,Database,Ki
5HT6R,CCC(Oc1ccccc1)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4847379,Antagonist,ChEMBL,5047.0
5HT6R,CCCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4864448,Antagonist,ChEMBL,488.0
5HT6R,CCCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4858771,Antagonist,ChEMBL,382.0
5HT6R,CCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4869411,Antagonist,ChEMBL,310.0
5HT6R,CCCCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4849077,Antagonist,ChEMBL,51.0
5HT6R,CCCCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4864863,Antagonist,ChEMBL,16.98
5HT6R,CCCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4873127,Antagonist,ChEMBL,470.0
5HT6R,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Antagonist,GtoPharm,8.51
5HT6R,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,134.0,Antagonist,GtoPharm,257.04
5HT6R,CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,D0CK9K,Agonist,TTD,16.0
5HT6R,CN(C)CCC=C1c2ccccc2CCc2ccccc21,200.0,Antagonist,GtoPharm,81.3
5HT6R,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Agonist,GtoPharm,16.0
5HT6R,CN(C)CCCOc1ccc2n[nH]c(S(=O)(=O)c3cccc4ccccc34)c2c1,D0V4ZQ,Antagonist,TTD,1.3
5HT6R,CN(C)CCc1c[nH]c2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc12,CHEMBL362628,Agonist,ChEMBL,0.58
5HT6R,CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21,8429.0,Agonist,GtoPharm,5.011872336272715
5HT6R,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,38.0,Agonist,GtoPharm,13.8
5HT6R,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,279.0,Agonist,GtoPharm,28.84
5HT6R,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,205.0,Agonist,GtoPharm,26.92
5HT6R,CN1CCN(c2nc(N)nc(CCCOc3cc(Cl)ccc3Cl)n2)CC1,CHEMBL4849230,Agonist,ChEMBL,470.0
5HT6R,CN1CCN(c2nc(N)nc(CCCOc3ccc(Cl)c(Cl)c3)n2)CC1,CHEMBL4868911,Antagonist,ChEMBL,1061.0
5HT6R,CN1CCN(c2nc(N)nc(CCCOc3cccc(Cl)c3Cl)n2)CC1,CHEMBL4860719,Antagonist,ChEMBL,274.0
5HT6R,CN1CCN2c3ccccc3Cc3ccccc3C2C1,135.0,Antagonist,GtoPharm,113.1
5HT6R,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,206.0,Antagonist,GtoPharm,2187.76
5HT6R,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,149.0,Agonist,GtoPharm,10.47
5HT6R,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,133.0,Modulator,GtoPharm,36.31
5HT6R,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)cc(NC)n1,3246.0,Antagonist,GtoPharm,12.3
5HT6R,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,274.0,Antagonist,GtoPharm,13.49
5HT6R,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,276.0,Antagonist,GtoPharm,1.258925411794166
5HT6R,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,3235.0,Modulator,GtoPharm,3.16227766016838
5HT6R,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1N1CCNCC1,3241.0,Antagonist,GtoPharm,1.0
5HT6R,COc1ccc2[nH]c(-c3ccccc3)c(CCN(C)C)c2c1,71.0,Antagonist,GtoPharm,19.95262314968879
5HT6R,COc1ccc2[nH]cc(CCN)c2c1,107.0,Agonist,GtoPharm,39.81071705534969
5HT6R,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,D0X6MT,Antagonist,TTD,0.4
5HT6R,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,100.0,Antagonist,GtoPharm,63.09573444801929
5HT6R,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,D02YSX,Antagonist,TTD,26.0
5HT6R,Cc1nc2c(N3CCNCC3)cccc2n1S(=O)(=O)c1ccccc1,CHEMBL3329435,Antagonist,ChEMBL,0.53
5HT6R,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CHEMBL85,Antagonist,ChEMBL,1329.2
5HT6R,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,97.0,Antagonist,GtoPharm,53.7
5HT6R,Clc1cccc(N2CCNCC2)c1,D0J6JT,Modulator,TTD,2300.0
5HT6R,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1,8689.0,Antagonist,GtoPharm,0.7943282347242822
5HT6R,NCCc1c[nH]c2ccc(C(N)=O)cc12,4.0,Agonist,GtoPharm,794.3282347242822
5HT6R,NCCc1c[nH]c2ccc(O)cc12,5.0,Agonist,GtoPharm,64.57
5HT6R,NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,3240.0,Agonist,GtoPharm,1.995262314968883
5HT6R,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1,9444.0,Antagonist,GtoPharm,0.1584893192461111
5HT6R,[11CH3]N1CCN(c2cccc3cc(S(=O)(=O)c4cccc(F)c4)cnc23)CC1,CHEMBL5201619,Antagonist,ChEMBL,0.79
ADRA1A,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,495.0,Antagonist,GtoPharm,0.63
ADRA1A,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Antagonist,GtoPharm,5.49
ADRA1A,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,488.0,Antagonist,GtoPharm,0.1
ADRA1A,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,38.0,Antagonist,GtoPharm,7.94
ADRA1A,CNC[C@H](O)c1ccc(O)c(O)c1,479.0,Agonist,GtoPharm,600.0
ADRA1A,CNC[C@H](O)c1cccc(O)c1,485.0,Agonist,GtoPharm,13489.63
ADRA1A,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1ccc([N+](=O)[O-])cc1,498.0,Antagonist,GtoPharm,1.29
ADRA1A,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,487.0,Antagonist,GtoPharm,0.57
ADRA1A,COc1cc2nc(N(C)CCCN=C(O)C3CCCO3)[nH]c(=N)c2cc1OC,7109.0,Antagonist,GtoPharm,15.14
ADRA1A,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC,7302.0,Antagonist,GtoPharm,11.2
ADRA1A,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,7170.0,Antagonist,GtoPharm,2.63
ADRA1A,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,503.0,Agonist,GtoPharm,1.0
ADRA1A,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,486.0,Antagonist,GtoPharm,1.29
ADRA1A,COc1ccc(OC)c(C(O)C(C)N)c1,483.0,Agonist,GtoPharm,23442.29
ADRA1A,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,499.0,Antagonist,GtoPharm,0.16
ADRA1A,COc1ccccc1N1CCN(CCCNC(=O)c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)CC1,D0P9FT,Antagonist,TTD,0.34
ADRA1A,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1,489.0,Antagonist,GtoPharm,0.63
ADRA1A,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,9.0,Antagonist,GtoPharm,130.0
ADRA1A,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4cccc(C)c4)c3c2=O)CC1,D0EO4F,Antagonist,TTD,4.17
ADRA1A,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1,490.0,Antagonist,GtoPharm,2.511886431509582
ADRA1A,CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,480.0,Agonist,GtoPharm,50.12
ADRA1A,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,493.0,Antagonist,GtoPharm,0.44
ADRA1A,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c1=O,D0Z2UD,Antagonist,TTD,1.0
ADRA1A,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O,7381.0,Antagonist,GtoPharm,0.2511886431509582
ADRA1A,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,124.0,Agonist,GtoPharm,6.46
ADRA1A,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,96.0,Antagonist,GtoPharm,3.98
ADRA1A,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,900.0
ADRA1A,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,D05EQG,Antagonist,TTD,7.9
ADRA1A,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,53.0,Antagonist,GtoPharm,50.12
ADRA1B,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,488.0,Agonist,GtoPharm,0.2
ADRA1B,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,38.0,Antagonist,GtoPharm,6.31
ADRA1B,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,487.0,Antagonist,GtoPharm,467.73
ADRA1B,COc1cc2nc(N(C)CCCN=C(O)C3CCCO3)[nH]c(=N)c2cc1OC,7109.0,Antagonist,GtoPharm,2.8
ADRA1B,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC,7302.0,Antagonist,GtoPharm,11.22
ADRA1B,COc1cc2nc(N3CCN(C(=O)COc4c(OC)cccc4C(C)C)CC3)nc(N)c2cc1OC,8459.0,Antagonist,GtoPharm,15.84
ADRA1B,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,503.0,Agonist,GtoPharm,1.82
ADRA1B,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,486.0,Agonist,GtoPharm,0.13
ADRA1B,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,499.0,Antagonist,GtoPharm,0.8
ADRA1B,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1,489.0,Antagonist,GtoPharm,63.1
ADRA1B,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,9.0,Antagonist,GtoPharm,31.62
ADRA1B,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4cccc(C)c4)c3c2=O)CC1,D0EO4F,Antagonist,TTD,9.09
ADRA1B,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1,D0Q7ZR,Antagonist,TTD,4.66
ADRA1B,CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1,480.0,Agonist,GtoPharm,2344.23
ADRA1B,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,124.0,Agonist,GtoPharm,6760.83
ADRA1B,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,96.0,Antagonist,GtoPharm,10.0
ADRA1B,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,501.0,Antagonist,GtoPharm,151.36
ADRA1D,CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,495.0,Antagonist,GtoPharm,144.54
ADRA1D,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,488.0,Antagonist,GtoPharm,0.079
ADRA1D,CN1CCc2c(Cl)ccc3oc(Br)c(c23)C1,518.0,Antagonist,GtoPharm,79.43282347242823
ADRA1D,CNC[C@H](O)c1ccc(O)c(O)c1,479.0,Agonist,GtoPharm,56.0
ADRA1D,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,487.0,Antagonist,GtoPharm,1202.26
ADRA1D,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)[nH]c(=N)c2cc1OC,7302.0,Antagonist,GtoPharm,19.5
ADRA1D,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,503.0,Agonist,GtoPharm,0.32
ADRA1D,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC,486.0,Agonist,GtoPharm,3.24
ADRA1D,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,D03QMR,Antagonist,TTD,0.2512
ADRA1D,COc1ccccc1N1CCN(CCCNC(=O)c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)CC1,D0P9FT,Antagonist,TTD,1.5
ADRA1D,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1,489.0,Antagonist,GtoPharm,79.43
ADRA1D,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,9.0,Antagonist,GtoPharm,2.51
ADRA1D,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O,7381.0,Antagonist,GtoPharm,12.59
ADRA1D,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,124.0,Agonist,GtoPharm,5248.07
ADRA1D,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,3311.31
ADRA1D,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,D02LHR,Modulator,TTD,110.0
ADRA2A,Brc1c(NC2=NCCN2)ccc2nccnc12,520.0,Agonist,GtoPharm,15.7
ADRA2A,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,35.0,Antagonist,GtoPharm,5.62
ADRA2A,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,9868.0,Agonist,GtoPharm,3.981071705534969
ADRA2A,CC1c2ccccc2CN1CC1=NCCN1,525.0,Antagonist,GtoPharm,64.56
ADRA2A,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Antagonist,GtoPharm,1.02
ADRA2A,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Antagonist,GtoPharm,2238.72
ADRA2A,CN1CCN2c3ncccc3Cc3ccccc3C2C1,7241.0,Antagonist,GtoPharm,20.0
ADRA2A,CNC[C@H](O)c1ccc(O)c(O)c1,479.0,Agonist,GtoPharm,1479.11
ADRA2A,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,102.0,Antagonist,GtoPharm,3.31
ADRA2A,COC1(C2=NCCN2)COc2ccccc2O1,526.0,Antagonist,GtoPharm,0.63
ADRA2A,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,503.0,Antagonist,GtoPharm,4677.35
ADRA2A,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,499.0,Antagonist,GtoPharm,28.18
ADRA2A,COc1ccccc1N1CCN(CCC2C(=O)c3ccccc3C(C)(C)C2=O)CC1,524.0,Antagonist,GtoPharm,1023.29
ADRA2A,COc1nc(C)nc(Cl)c1NC1=NCCN1,D0E9PK,Antagonist,TTD,150.0
ADRA2A,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,124.0,Agonist,GtoPharm,7.24
ADRA2A,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,502.0,Antagonist,GtoPharm,4.9
ADRA2A,Cc1cccc(C)c1NC1=NCCCS1,523.0,Agonist,GtoPharm,11481.54
ADRA2A,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,521.0,Agonist,GtoPharm,13.18
ADRA2A,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CHEMBL85,Agonist,ChEMBL,28.2
ADRA2A,Clc1cccc(Cl)c1NC1=NCCN1,516.0,Agonist,GtoPharm,11.0
ADRA2A,NC(N)=N/N=C\c1c(Cl)cccc1Cl,5443.0,Agonist,GtoPharm,109.65
ADRA2A,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,522.0,Agonist,GtoPharm,75.86
ADRA2A,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,55.9
ADRA2A,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,7461.0,Antagonist,GtoPharm,213.79
ADRA2B,Brc1c(NC2=NCCN2)ccc2nccnc12,520.0,Agonist,GtoPharm,954.99
ADRA2B,CC1c2ccccc2CN1CC1=NCCN1,525.0,Antagonist,GtoPharm,2570.39
ADRA2B,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Antagonist,GtoPharm,0.13
ADRA2B,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Antagonist,GtoPharm,251.19
ADRA2B,CN1CCN2c3ncccc3Cc3ccccc3C2C1,7241.0,Antagonist,GtoPharm,812.83
ADRA2B,COC1(C2=NCCN2)COc2ccccc2O1,526.0,Antagonist,GtoPharm,35.48
ADRA2B,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,503.0,Antagonist,GtoPharm,457.09
ADRA2B,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,499.0,Antagonist,GtoPharm,131.83
ADRA2B,COc1ccccc1N1CCN(CCC2C(=O)c3ccccc3C(C)(C)C2=O)CC1,524.0,Antagonist,GtoPharm,51.28
ADRA2B,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,124.0,Agonist,GtoPharm,1778.28
ADRA2B,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,521.0,Agonist,GtoPharm,3.8
ADRA2B,Clc1cccc(Cl)c1NC1=NCCN1,516.0,Agonist,GtoPharm,72.8
ADRA2B,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,522.0,Agonist,GtoPharm,2691.53
ADRA2B,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,55.9
ADRA2C,Brc1c(NC2=NCCN2)ccc2nccnc12,520.0,Agonist,GtoPharm,831.76
ADRA2C,CC1c2ccccc2CN1CC1=NCCN1,525.0,Antagonist,GtoPharm,478.63
ADRA2C,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,43.0,Antagonist,GtoPharm,0.54
ADRA2C,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,83.0,Antagonist,GtoPharm,954.99
ADRA2C,CN1CCN2c3ncccc3Cc3ccccc3C2C1,7241.0,Antagonist,GtoPharm,18.0
ADRA2C,CN1CC[C@]2(CCN3CCc4c(oc5ccccc45)[C@@H]3C2)N(C)C1=O,12577.0,Antagonist,GtoPharm,0.15
ADRA2C,COC1(C2=NCCN2)COc2ccccc2O1,528.0,Antagonist,GtoPharm,3.6
ADRA2C,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,503.0,Antagonist,GtoPharm,331.13
ADRA2C,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,499.0,Antagonist,GtoPharm,6.76
ADRA2C,COc1ccccc1N1CCN(CCC2C(=O)c3ccccc3C(C)(C)C2=O)CC1,524.0,Antagonist,GtoPharm,56.23
ADRA2C,COc1nc(C)nc(Cl)c1NC1=NCCN1,D0E9PK,Antagonist,TTD,2000.0
ADRA2C,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,124.0,Agonist,GtoPharm,380.19
ADRA2C,Cc1cccc(C)c1NC1=NCCCS1,523.0,Agonist,GtoPharm,15488.17
ADRA2C,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,521.0,Agonist,GtoPharm,2.3
ADRA2C,Clc1cccc(Cl)c1NC1=NCCN1,516.0,Agonist,GtoPharm,275.42
ADRA2C,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,522.0,Agonist,GtoPharm,3890.45
ADRA2C,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,1348.96
ADRB1,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,555.0,Antagonist,GtoPharm,724.43
ADRB1,CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12,532.0,Antagonist,GtoPharm,0.3981071705534969
ADRB1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,12582.0,Agonist,GtoPharm,263.03
ADRB1,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,565.0,Antagonist,GtoPharm,1.05
ADRB1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,548.0,Antagonist,GtoPharm,131.83
ADRB1,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,549.0,Antagonist,GtoPharm,1.77
ADRB1,CC(C)NCC(O)COc1cccc2ccccc12,564.0,Antagonist,GtoPharm,6.92
ADRB1,CC(C)NCC(O)c1ccc(O)c(O)c1,536.0,Agonist,GtoPharm,100.0
ADRB1,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,127.0,Agonist,GtoPharm,2.69
ADRB1,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,535.0,Agonist,GtoPharm,3200.0
ADRB1,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(=N)O)c1,7207.0,Antagonist,GtoPharm,8.32
ADRB1,CNC[C@H](O)c1ccc(O)c(O)c1,479.0,Agonist,GtoPharm,3970.0
ADRB1,COCCc1ccc(OCC(O)CNC(C)C)cc1,D0I2MK,Antagonist,TTD,55.0
ADRB1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,3465.0,Agonist,GtoPharm,776.25
ADRB1,COc1ccc(CCNC[C@H](O)c2ccc(O)cc2)cc1OC,534.0,Agonist,GtoPharm,1500.0
ADRB1,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,550.0,Antagonist,GtoPharm,0.91
ADRB1,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,541.0,Antagonist,GtoPharm,1.55
ADRB1,N#Cc1cc(OCCOCC2CC2)ccc1OCC(O)CNCCNC(=O)Nc1ccc(O)cc1,544.0,Antagonist,GtoPharm,6.76
ADRB1,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,1000.0
ADRB1,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,538.0,Agonist,GtoPharm,100.0
ADRB2,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,12582.0,Agonist,GtoPharm,36.31
ADRB2,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,560.0,Agonist,GtoPharm,2398.83
ADRB2,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,558.0,Agonist,GtoPharm,1148.15
ADRB2,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,548.0,Antagonist,GtoPharm,2818.38
ADRB2,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,549.0,Antagonist,GtoPharm,70.79
ADRB2,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,569.0,Antagonist,GtoPharm,0.032
ADRB2,CC(C)NCC(O)COc1cccc2ccccc12,564.0,Antagonist,GtoPharm,0.63
ADRB2,CC(C)NCC(O)c1ccc(O)c(O)c1,536.0,Agonist,GtoPharm,89.12
ADRB2,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,557.0,Agonist,GtoPharm,139.0
ADRB2,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,D0Z1WA,Agonist,TTD,33.0
ADRB2,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,7455.0,Agonist,GtoPharm,15.9
ADRB2,COCCc1ccc(OCC(O)CNC(C)C)cc1,553.0,Antagonist,GtoPharm,512.86
ADRB2,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,3465.0,Agonist,GtoPharm,2.34
ADRB2,COc1ccc(OC)c(C(O)C(C)NC(C)(C)C)c1,9809.0,Antagonist,GtoPharm,588.84
ADRB2,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,550.0,Antagonist,GtoPharm,0.81
ADRB2,Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,543.0,Agonist,GtoPharm,0.6
ADRB2,NC[C@H](O)c1ccc(O)c(O)c1,505.0,Agonist,GtoPharm,3981.071705534969
ADRB2,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,7246.0,Antagonist,GtoPharm,12.02
ADRB2,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,559.0,Agonist,GtoPharm,0.55
ADRB3,CC(C)(C)NCC(O)COc1cccc2[nH]c(=O)[nH]c12,532.0,Agonist,GtoPharm,54.95
ADRB3,CC(C)NCC(O)COc1cccc2ccccc12,564.0,Antagonist,GtoPharm,64.57
ADRB3,CC(C)NCC(O)c1ccc(O)c(O)c1,536.0,Agonist,GtoPharm,1570.0
